id_artist,artist,bio,listeners,playcount,similar_artist
4c98aa1b-34eb-4336-987f-5e50aa059c00,The Script,"The Script is a pop rock band which formed in 2001 in Dublin, Ireland. The band currently consists of Danny O'Donoghue (vocals), Glen Power (drums), Benjamin Seargent (bass) and Ben Weaver (guitar). Mark Sheehan was also a member of the band up until his death in 2023. Sheehan was the co-founder of the band along with O'Donoghue. 

After reaching number fifteen in the charts with their 2008 debut single ""We Cry,"" their second single ""The Man Who Can't Be Moved"" peaked at number two. Read more on Last.fm",2948373,74858270,OneRepublic
b4b5b5a7-feff-47d0-9458-83d0d135a692,Hayley Williams,"Hayley Williams (born December 27, 1988) is an American singer-songwriter. She is best known as the lead vocalist, primary songwriter, and keyboardist of the rock band Paramore. She is also one half of the indie rock duo  Power Snatch, alongside Daniel James.

Born and raised in Mississippi, Williams moved to Tennessee at the age of 15 when her parents divorced in 2002. In 2004, she formed Paramore alongside Josh Farro, Zac Farro, and Jeremy Davis. Read more on Last.fm",781475,50493349,Paramore
e00e45e4-d4bd-422e-80bc-1a935a62d38b,ALIS,"As of 2024, there are at least four artists by the name of Alis:

1. Pachi Delgado is the essence of pure music, and this is easy to explain but difficult to achieve. Having been a leader and voice of Alis Dee, jiennense worship band, and everything that happened to her, as the contract with EMI, Pachi decided to engage in production work from his studio in Baeza (Alis record) with countless groups such big names as Josele Santiago (doing preproduction on ""the swallows etc. Read more on Last.fm",16467,251430,Shkodra Elektronike
d092fbf7-131e-4b67-be05-e0a4e896e311,Joan Dausà, Read more on Last.fm,11180,253899,Els Catarres
49d236de-c68b-4907-b11a-056652638dad,Piti Fernández, Read more on Last.fm,7876,103580,Don Osvaldo
464e1be5-0d62-44d1-bda3-4abe28c44c56,VITO,"There are at least four different bands and artists called Vito.

1. Vito is Vito Dhaenens, a Belgian songwriter, musician and singer from Ghent. It's a it vague, actually: at first, Vito appeared to be a band name, but lately it's become more of a solo moniker, although Vito still has a backing band. Vito's music has been referred to as 'Belgicana', a mix of Patti Smith and Kurt Vile in the discotheque after closing time. Debut album (2019): Man With Feelings. Sophomore album: The Restless Kind (2022). Read more on Last.fm",29309,273880,Virginelle
b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic! At The Disco,"Panic! at the Disco was an American pop rock band from Las Vegas, Nevada, formed in 2004 by childhood friends Ryan Ross, Spencer Smith, Brent Wilson, and Brendon Urie. Following several lineup changes, Panic! began operating as the solo project of frontman Urie from 2015 until the project's discontinuation in 2023.

Panic! at the Disco recorded their first demos while they were in high school. Shortly after, the band recorded and released their debut studio album, A Fever You Can't Sweat Out (2005). Read more on Last.fm",4359108,312924316,Fall Out Boy
7e3a670c-b4aa-4f27-8682-1b28c063aff2,Kasher Quon,"Marquon Fulton, known professionally as Kasher Quon, is a rapper from Detroit, Michigan. His rise to popularity in late 2019 followed his lively and hard-hitting contributions within the then-burgeoning scam rap genre, particularly alongside former collaborator Teejayx6.

As of May 2022, he no longer drinks lean. Read more on Last.fm",35326,692024,Teejayx6
4db1a745-6fd0-4801-9cce-99e88bf855e6,Graveyard,"There is more than one artist known as Graveyard:

1. Graveyard is a hard rock band from Gothenburg, Sweden. 

Joakim Nilsson, Rikard Edlund (both formerly of Norrsken), Axel Sjöberg, and Truls Mörck formed Graveyard in 2006. When Norrsken disbanded in 2000, guitarist Magnus Pelander went on to form doomy folk metal act Witchcraft and Nilsson and Edlund joined Albatros, a growly blues rock band whose lineup also included Sjöberg on drums. Initially they considered Albatros a hobby project Read more on Last.fm",258358,9417634,Witchcraft
88d17133-abbc-42db-9526-4e2c1db60336,beabadoobee,"Beatrice Kristi Ilejay Laus (born 3 June 2000), known professionally as Beabadoobee, is a Filipino-British singer-songwriter. Between 2018 and 2021, she released five extended plays (EPs) on the independent label Dirty Hit: ""Lice"" (2018), ""Patched Up"" (2018), ""Loveworm"" (2019), ""Space Cadet"" (2019), and ""Our Extended Play"" (2021). Her debut studio album, ""Fake It Flowers,"" was released in October 2020 and received critical acclaim. Her second studio album, ""Beatopia,"" was released on 15 July 2022 and included the single ""The Perfect Pair. Read more on Last.fm",2554484,309200514,Clairo
1dcee96e-7d8c-4ba1-ae62-bbb694033966,Pignoise,"Pignoise is a Spanish rock / pop punk band comprising three members: Álvaro on guitar and voice, Polo on drums, and Pablo on bass. Read more on Last.fm",75699,1429568,El Canto del Loco
afd55c72-d123-4237-9818-fa3ce634b3dd,Highly Suspect,"A rock music trio from Massachusetts that started in 2009 as a cover band. Since their formation they have played over 800 live shows, and have released five full length albums, their self-titled album Highly Suspect (2011), Mister Asylum (2015), The Boy Who Died Wolf (2016),  MCID (2019), The Midnight Demon Club (2022), and As Above, So Below (2024).

In addition to this, they've released three EPs: The Gang Lion EP (2010), The Worst Humans (2012), Black Ocean EP (2013). Read more on Last.fm",423577,10864336,Cleopatrick
c995a379-60b9-404b-bd97-a7e2de0751d3,Rob Zombie,"Rob Zombie was born as Robert Cummings in Haverhill, Massachusetts on January 12, 1965.  He was the former lead singer for the rock/metal group White Zombie, and later became a successful solo artist, disbanding the group after his first solo album, the 1998  release Hellbilly Deluxe, sold more in the first week than any of the band's albums ever did.  Remixes of some of its tracks were released on 1999's American Made Music To Strip By, followed up by the studio release The Sinister Urge in 2001.   Read more on Last.fm",2275303,67770737,White Zombie
e33e1ccf-a3b9-4449-a66a-0091e8f55a60,Tedeschi Trucks Band,"Tedeschi Trucks Band (formerly known as the Derek Trucks & Susan Tedeschi Band) is an American blues rock group based in Jacksonville, Florida. Formed in 2010, the band is led by husband-and-wife musicians Derek Trucks and Susan Tedeschi, and primarily features members from their solo groups. Their debut album, Revelator, won a Grammy Award for Best Blues Album.

The band was founded after both Derek Trucks and Susan Tedeschi put their solo bands on hiatus to form a new group that lets the married couple focus on making music together Read more on Last.fm",190140,3611426,The Derek Trucks Band
2c7e21ad-9b16-42df-9f9b-d583ce70a88a,Slightly Stoopid,"While it’s a rare commodity for a band to tour as consistently as Slightly Stoopid, the group’s diligent commitment to live music provides some insight into their loyal fan base and unique creative metamorphosis throughout their extensive existence. Though it's been a couple of years since the release of their last studio album, Top Of The World (August 14, 2012), the Ocean Beach, California-based group—led by co-founders and multi-instrumentalists Read more on Last.fm",848872,18900543,Pepper
5c3c8a55-d470-43eb-935d-91790632ed2c,Delaney Jane,"Delaney Jane (Full real name : Delaney Jane Barth) is a Canadian EDM singer and songwriter from Toronto. Going straight from attending a performing arts high school to touring with Shaun Frank, she made her first major impression on the dance scene with an appearance on Frank's poppy club tune ""This Could Be Love,"" released in late 2014. The pair followed it up in mid-2015 with the Beatport chart-topper ""Shades of Grey,"" a collaboration between Frank, Jane, and Oliver Heldens. Read more on Last.fm",53140,428203,Virginia to Vegas
8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,"Red Hot Chili Peppers is an American rock band formed in Los Angeles in 1982, consisting of Anthony Kiedis (vocals), Flea (bass), John Frusciante (guitar), and Chad Smith (drums). Their music blends elements of alternative rock, funk, punk rock, hard rock, hip hop, and psychedelic rock, and they have influenced genres such as funk metal, rap metal, rap rock, and nu metal. With over 120 million records sold worldwide, the Red Hot Chili Peppers are among the best-selling bands in history. Read more on Last.fm",7187992,552392959,John Frusciante
b33d21cc-13da-494d-aded-ef0d4fd37397,仮病,"Kebyo (仮病) is a Japanese visual kei band formed in Tokyo in 2016. The band initially focused on dark lyrical themes inspired by traditional Japanese folklore and wafuu aesthetics, later evolving toward menhera kei visuals and themes related to mental health and inner conflict. The name kebyo can be translated as “fake sick” or “feigned illness.”

After several lineup changes over the years, Kebyo entered a period of reduced activity following Read more on Last.fm",36134,1383719,gulu gulu
73e1c26f-d390-4e20-9a22-9c93acf58064,Rotten XIII, Read more on Last.fm,2568,102920,BRIGADE LOCO
d5adb20d-3d1c-4753-9edf-a99d700312c7,Morgan Delt,"Psychic Death Hole, the ultra-limited six-song cassette released in December 2012 introduced the world to Morgan Delt's self-produced, genre-bending flavor of brown acid-dosed flowerdelia. Equal parts 'Odyssey & Oracle' and ‘Parable of Arable Land’, Morgan Delt's self-titles début LP, Morgan Delt (January 2014), expands on those initial tracks and brings forth one a fully realized glimpse into the California native’s twisted brain.

Morgan Read more on Last.fm",137113,1426757,Mystic Braves
678d88b2-87b0-403b-b63d-5da7465aecc3,Led Zeppelin,"Led Zeppelin were an English rock band formed in London in 1968. The group consisted of Robert Plant on vocals, Jimmy Page on guitar, John Paul Jones on bass and keyboards, and John Bonham on drums. Known for a heavy, guitar-based sound that drew from blues and folk traditions, they are widely regarded as a major influence on the development of hard rock and heavy metal. They became one of the best-selling music artists in history and helped shape album-oriented rock and stadium rock. Read more on Last.fm",4897283,338249344,The Doors
1339fab0-3ad8-4b8e-afac-7b7ae34509c7,Thousand Foot Krutch,"Thousand Foot Krutch (often abbreviated TFK) is a Canadian Christian rock band from Peterborough, Ontario, Canada. They made their debut in 1995 when Trevor McNevan, Joel Bruyere, and Steve Augustine started putting a praise & worship spin on the nu-metal sound of the time. After building a buzz around Ontario with numerous shows and a strong demo titled That's What People Do, Thousand Foot Krutch signed with Diamante and issued their debut LP, Set It Off, in 2000. Read more on Last.fm",1166358,38200149,Nine Lashes
9b8d6e11-05a4-4688-9d96-ad746bfedc41,The Detroit Cobras,"The Detroit Cobras is an American garage rock band from Detroit, Michigan, formed in 1994.

The Detroit Cobras signed with Sympathy for the Record Industry and released their first full-length album, Mink Rat or Rabbit, in 1998. After a three-year gap, they released a second album, Life, Love and Leaving Their retro-garage rock formula proved popular in the UK and prompted the London-based Rough Trade Records to sign the band. They released an EP, Seven Easy Pieces, in 2003 and their third full-length album, Baby, in 2004. Read more on Last.fm",175436,2749850,The Dirtbombs
9753dd7c-63d4-4022-a0ec-fee4966c8cdd,Jorma Kaukonen,"Jorma Ludwik Kaukonen, Jr. (born December 23, 1940) is an American blues, folk, and rock guitarist, best known for his work with Jefferson Airplane and Hot Tuna.

Born in Washington, D.C., the son of Beatrice Love (née Levine) and Jorma Ludwig Kaukonen, Jorma Kaukonen had Finnish paternal grandparents and Russian Jewish ancestry on his mother's side. Kaukonen was a founding member of the popular psychedelic San Francisco-based band Jefferson Airplane, which scored two Top 10 radio hits in 1967 with ""Somebody to Love"" and ""White Rabbit."" Read more on Last.fm",52641,438038,John Hurlbut & Jorma Kaukonen
736e1cf9-09c6-47ac-9b98-5374e40fecf0,Walls,"There is more than one artist with this name:

1) Walls is an electronic duo from United Kingdom, made up of members Sam Willis (of ALLEZ-ALLEZ) and Alessio Natalizia (of BANJO OR FREAKOUT).

They have released ""Walls"" (2010) and ""Coracle"" through Kompakt Records.

2) WALLS is a hardcore band from Seattle/Portland: Pounding rhythms, dissonant riffs, and a terrifying vocalist all come together to create something really brutal and powerful, featuring three fourths of the final Cold Sweat line up Read more on Last.fm",86600,2618824,Robe.
4e8b94a4-081c-4093-b906-35f4bc0c0148,Las Pelotas,"Las Pelotas is an Argentinian rock band that originated from the separation of an older and pioneer band called Sumo. It is an alternative rock band that currently holds one of the top spots in popularity throughout Argentina.
Formed in 1988 in Hurlingham, Buenos Aires.

First line-up
Germán Daffunchio (guitar)
Alejandro Sokol (main vocals)
Alberto ""Superman"" Troglio (drums)
Willy Robles (bass)

Second line-up
Germán Daffunchio (guitar and backing vocals) Read more on Last.fm",100654,1965342,Divididos
b6d756a2-bb87-4c7f-9c26-e12ae0e56b8d,El Barrio, Read more on Last.fm,50427,1044692,Niña Pastori
9861b813-3e8e-4e3a-b5ec-78ac6280489a,Better Oblivion Community Center,"Better Oblivion Community Center is a collaborative project between Conor Oberst (Bright Eyes, Desaparecidos, Conor Oberst and the Mystic Valley Band) and Phoebe Bridgers (boygenius) currently signed to Dead Oceans. After a cryptic media campaign featuring cult-like messaging on flyers and bus stop benches, Better Oblivion Community Center released its surprise, eponymous LP on January 23, 2019 with a debut appearance on the Late Show with Stephen Colbert. Read more on Last.fm",345314,10574038,boygenius
074e3847-f67f-49f9-81f1-8c8cea147e8e,Bring Me The Horizon,"Bring Me the Horizon is a British metalcore/pop rock/electronic band formed in Sheffield, England, in 2004. The group currently consists of lead vocalist Oli Sykes, drummer Matt Nicholls, guitarist Lee Malia, and bassist Matt Kean. They are signed to RCA Records globally and to Columbia Records in the United States.

The band released its debut album ""Count Your Blessings"" in 2006. The album featured a deathcore style that received mixed reactions and generally unfavorable reviews from critics. Read more on Last.fm",2789482,316309619,Bad Omens
081b133e-ce74-42ba-92c1-c18234acb532,Andrew Bird,"Andrew Bird (born July 11, 1973) is an American musician. He was born in Lake Bluff, Illinois but currently resides in the Los Angeles area. Bird is a singer, a violinist and, since 2004, a guitarist. He is also an accomplished whistler.

His early work, which echoed gypsy jazz and traditional folk, has led into his current sound, which mixes rock with more broad compositions. His years of solo song-craft have now enabled him to produce a sound that is uniquely his own. Read more on Last.fm",1645010,69364012,Madison Cunningham
920c7a88-f8f3-482f-96ef-810c6442fc3e,Lauren Daigle,"Lauren Ashley Daigle, born September 9, 1991, in Lake Charles, Louisiana, is a prominent American singer-songwriter in contemporary Christian music. Raised in Lafayette, Louisiana, she was surrounded by the vibrant sounds of zydeco, blues, and Cajun music, which influenced her musical style. While Lauren always possessed a love for singing, it wasn't until a challenging battle with contagious cytomegalovirus at the age of 15 forced her out of high school for two years that music truly took center stage. Read more on Last.fm",389816,5901032,Brandon Lake
60a23fda-a440-4ab9-a344-7dfdd2ed341a,Alter Bridge,"Alter Bridge is an American rock band from Orlando, Florida. The band was formed in 2004 by vocalist and rhythm guitarist Myles Kennedy, lead guitarist Mark Tremonti, bassist Brian Marshall and drummer Scott Phillips. After their former band Creed became inactive in 2003, Tremonti and Phillips formed a new band with former bandmate Marshall and new member Kennedy; Alter Bridge was formally unveiled in January 2004, months before Creed's official breakup in June. Read more on Last.fm",1160401,46102595,Tremonti
ec21cced-2d22-4883-9ee3-f642e6e52f58,Allen Toussaint,"Allen Toussaint (January 14, 1938 – November 10, 2015) was an American musician, songwriter/composer, record producer, and influential figure in New Orleans R&B.
Many of Toussaint's songs became familiar through versions by other musicians, including ""Working in the Coal Mine"", ""Ride Your Pony"", ""Fortune Teller"", ""Play Something Sweet (Brickyard Blues)"", ""Southern Nights"", ""Everything I Do Gonna Be Funky"", ""I'll Take a Melody"", ""Get Out of My Life, Woman"" and ""Mother-in-Law"". Read more on Last.fm",261844,2589114,Lee Dorsey
92186754-6906-4f31-b98d-1a5d70ceed6c,Too Close To Touch,"Too Close to Touch were an American alternative rock/post-hardcore band from Lexington, Kentucky, United States, formed in 2013. Both their debut EP, Too Close to Touch, and their debut full-length, Nerve Endings, were released through Epitaph. A year later, the band released their second full-length album,  Haven't Been Myself.

On March 26, 2022, it was announced that lead singer Keaton Pierce had passed away. To preserve his legacy, on March 8, 2024, the band released their third and final album For Keeps. Read more on Last.fm",198622,6414292,Slaves
e2f62e96-ba18-46ab-b549-af1034ee9dd1,Rulo y la contrabanda, Read more on Last.fm,18967,467986,Albertucho
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,Black Sabbath,"Black Sabbath was an English heavy metal band formed in Birmingham in 1968 by guitarist Tony Iommi, drummer Bill Ward, bassist Geezer Butler, and vocalist Ozzy Osbourne. The band initially performed under the names Polka Tulk Blues Band and later Earth, before adopting the name Black Sabbath in 1969. They became known for lyrical themes influenced by horror and the occult, as well as for the use of down-tuned guitars. Their first three albums, ""Black Sabbath"" and ""Paranoid"" (both 1970) Read more on Last.fm",4354764,207419247,Ozzy Osbourne
8560d4e8-05e2-4c20-980b-ad2db445dd5d,Fitz and The Tantrums,"Fitz and the Tantrums are an American soul group from Los Angeles, California. The group was founded in 2008 by Michael Fitzpatrick, who had begun writing soul music for a solo project on an old church organ he had purchased. He added friend James King to the group as an arranger and soon after expanded the band to a seven-piece, including several horns. Fitzpatrick shares the vocal duties with Noelle Scaggs. Other members include Joseph Karnes, Jeremy Ruzumna, and John Wicks. Read more on Last.fm",1840309,26043763,American Authors
358ce2ad-c1f2-44a3-98ee-dc754a68aa24,Normandie,"""Normandie"" may refer to more than one band:

1. An alternative rock band from Örebro, Sweden, known for their seamless fusion of post-hardcore energy, cinematic electronics, and emotionally charged melodies. Formed in late 2013, the band began as a six-piece outfit with Philip Strand and Johan Lindström sharing vocal duties, joined by guitarists Joel Felix and Håkan Almbladh, bassist Stefan Timmerholm, and drummer Jesper Malmberg. Initially rooted in metalcore and post-hardcore Read more on Last.fm",145791,5009191,Awaken I Am
77191d5f-1045-4b3b-ad7f-12ea398db929,DAY6,"DAY6 (Hangul: 데이식스) is a South Korean rock band, comprised of four members: Sungjin(leader, rhythm guitar, vocals),  Young K (bass, vocals, rap), Wonpil (keyboards, synthesizer, vocals), and Dowoon (drums, backing vocals).

As the name may suggest, they were originally a six member band. Junhyeok (keyboard, vocals) departed in February 2016.  Jae (lead guitar, vocals, rap; also active as eaJ) departed the group on December 31st 2021. Read more on Last.fm",547655,62161395,DAY6 (Even of Day)
be517147-c25a-43ba-9f15-cdbe5dde2832,Monster Truck,"The band was formed in 2009 by Jon Harvey (Bass & Lead vocals), Jeremy Widerman (Guitar & Vocals), Brandon Bliss (Organ & Vocals) and Steve Kiely (Drums & Vocals) as somewhat of a side-project for their other more serious bands (The Reason, Saint Alvia). Quickly the original plan of getting wasted and playing sloppy rock got twisted into something new entirely. Everyone's influences gelled in a cohesive and exciting new take on all of the classic rock that had come before them. Read more on Last.fm",78322,1059525,Black Stone Cherry
